epoch,loss,epoch_time,avg_batch_time,samples_per_second,communication_overhead_percent,gpu_memory_gb,system_metrics
0,4.123393152441297,23.421064615249634,0.11741247712349405,4269.660736723695,0,"{'allocated': 0.03616952896118164, 'reserved': 0.072265625, 'max_allocated': 0.05953645706176758}","{'cpu_percent': 4.3, 'memory_percent': 5.1, 'memory_used_gb': 10.981956481933594}"
1,0.6181025940696804,22.43094301223755,0.11309900575754595,4458.127326409926,0,"{'allocated': 0.03616952896118164, 'reserved': 0.072265625, 'max_allocated': 0.05953645706176758}","{'cpu_percent': 4.3, 'memory_percent': 5.1, 'memory_used_gb': 10.979827880859375}"
2,0.11933380125888757,22.406081676483154,0.11361466986792428,4463.073974462809,0,"{'allocated': 0.03616952896118164, 'reserved': 0.072265625, 'max_allocated': 0.05953645706176758}","{'cpu_percent': 4.3, 'memory_percent': 5.2, 'memory_used_gb': 10.992485046386719}"
3,0.09614632202654469,22.312605381011963,0.11312319429553284,4481.771549865712,0,"{'allocated': 0.03616952896118164, 'reserved': 0.072265625, 'max_allocated': 0.05953645706176758}","{'cpu_percent': 4.3, 'memory_percent': 5.2, 'memory_used_gb': 10.984779357910156}"
4,0.08486375765760942,22.334438800811768,0.11323845629789392,4477.3903159977945,0,"{'allocated': 0.03616952896118164, 'reserved': 0.072265625, 'max_allocated': 0.05953645706176758}","{'cpu_percent': 4.3, 'memory_percent': 5.2, 'memory_used_gb': 10.985004425048828}"
5,0.07638617747520306,22.317830801010132,0.11318376721168051,4480.722203318876,0,"{'allocated': 0.03616952896118164, 'reserved': 0.072265625, 'max_allocated': 0.05953645706176758}","{'cpu_percent': 4.4, 'memory_percent': 4.9, 'memory_used_gb': 10.319694519042969}"
6,0.06900225199606953,22.595461130142212,0.11312670367104667,4425.667589788667,0,"{'allocated': 0.03616952896118164, 'reserved': 0.072265625, 'max_allocated': 0.05953645706176758}","{'cpu_percent': 4.1, 'memory_percent': 5.2, 'memory_used_gb': 11.06026840209961}"
7,0.06279216315217163,22.52915906906128,0.11415749301715773,4438.6920831558,0,"{'allocated': 0.03616952896118164, 'reserved': 0.072265625, 'max_allocated': 0.05953645706176758}","{'cpu_percent': 4.4, 'memory_percent': 5.2, 'memory_used_gb': 10.985828399658203}"
8,0.056995329485103795,22.344409465789795,0.1133165614945548,4475.392386319455,0,"{'allocated': 0.03616952896118164, 'reserved': 0.072265625, 'max_allocated': 0.05953645706176758}","{'cpu_percent': 4.4, 'memory_percent': 5.2, 'memory_used_gb': 10.984550476074219}"
9,0.05151662829199007,22.47607922554016,0.1132181919350916,4449.174564501774,0,"{'allocated': 0.03616952896118164, 'reserved': 0.072265625, 'max_allocated': 0.05953645706176758}","{'cpu_percent': 4.4, 'memory_percent': 5.2, 'memory_used_gb': 10.987445831298828}"
10,0.04574247426828559,22.356008768081665,0.11338762117891896,4473.070351572458,0,"{'allocated': 0.03616952896118164, 'reserved': 0.072265625, 'max_allocated': 0.05953645706176758}","{'cpu_percent': 4.4, 'memory_percent': 5.2, 'memory_used_gb': 10.987468719482422}"
