epoch,loss,epoch_time,avg_batch_time,samples_per_second,communication_overhead_percent,gpu_memory_gb,system_metrics
19,0.07715915698482066,7.269676446914673,0.14644280745058644,3438.9425970409266,5.603482391985292,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.0, 'memory_percent': 4.5, 'memory_used_gb': 9.25931167602539}"
20,0.07814125754699415,7.267504930496216,0.1464135744133774,3439.9701464382815,6.256162230922216,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.0, 'memory_percent': 4.5, 'memory_used_gb': 9.26180648803711}"
21,0.07391506365063238,7.277351379394531,0.1462967639066735,3435.315775844807,5.8991605959924405,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.4, 'memory_percent': 4.5, 'memory_used_gb': 9.264732360839844}"
22,0.07298436221115444,7.291464567184448,0.1466109022802236,3428.66645920678,6.630048684764457,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.4, 'memory_percent': 4.5, 'memory_used_gb': 9.259132385253906}"
23,0.07227500490083986,7.294597387313843,0.14642928571117167,3427.193945409231,7.35910148780327,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.5, 'memory_percent': 4.5, 'memory_used_gb': 9.256175994873047}"
24,0.0702417581057062,7.281965970993042,0.14622168151699766,3433.138811632039,6.390839108862062,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.4, 'memory_percent': 4.5, 'memory_used_gb': 9.25490951538086}"
25,0.06756345988536368,7.491705656051636,0.14848634661460408,3337.0237897434677,5.451204531985979,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.5, 'memory_percent': 4.5, 'memory_used_gb': 9.260169982910156}"
26,0.06514845104241858,7.292287111282349,0.14649662192986937,3428.279717802245,5.4600471365074394,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.3, 'memory_percent': 4.5, 'memory_used_gb': 9.255897521972656}"
27,0.062435918924759845,7.311536073684692,0.14677332372081522,3419.254141407949,6.306083228970025,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.4, 'memory_percent': 4.5, 'memory_used_gb': 9.261959075927734}"
28,0.06056329060573967,7.285078525543213,0.1463806239926085,3431.6720008362395,5.828433123744017,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 9.260128021240234}"
29,0.06094755977392197,7.288104295730591,0.1465419847138074,3430.2472886735623,5.867884086126546,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.8, 'memory_percent': 4.5, 'memory_used_gb': 9.265850067138672}"
30,0.057196601008882325,7.292038440704346,0.14642085347856795,3428.396627813885,6.310564057679698,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.3, 'memory_percent': 4.5, 'memory_used_gb': 9.26583480834961}"
31,0.05579918242838918,7.287029266357422,0.14636282531582578,3430.753340791341,6.654659449978675,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 3.7, 'memory_percent': 4.5, 'memory_used_gb': 9.266597747802734}"
32,0.0550881710891821,7.284195899963379,0.1462807558020767,3432.0878163265334,6.277573380848188,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.1, 'memory_percent': 4.5, 'memory_used_gb': 9.264225006103516}"
33,0.053010821494520924,7.286241054534912,0.14655731162246394,3431.124473220681,4.803432198874293,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.0, 'memory_percent': 4.5, 'memory_used_gb': 9.267242431640625}"
34,0.05205786296603631,7.267401218414307,0.14622888759690889,3440.019237778483,4.402628200256344,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.0, 'memory_percent': 4.5, 'memory_used_gb': 9.259342193603516}"
35,0.04960399022211834,7.2929253578186035,0.14633647762999244,3427.979689000654,6.726152628439427,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 3.9, 'memory_percent': 4.5, 'memory_used_gb': 9.260684967041016}"
36,0.050098768530451525,7.278923034667969,0.1464205907315624,3434.574027082069,5.750057961677137,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.4, 'memory_percent': 4.5, 'memory_used_gb': 9.258769989013672}"
37,0.04540686476595548,7.2697436809539795,0.14625628140507912,3438.9107920678916,6.213846077846492,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 3.6, 'memory_percent': 4.5, 'memory_used_gb': 9.262474060058594}"
38,0.04402626693552854,7.305018424987793,0.14668025775831572,3422.304852029415,7.630637500310095,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 9.266422271728516}"
39,0.04239710865124148,7.286176443099976,0.14651621117883798,3431.1548993128013,6.4987245290042805,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.4, 'memory_percent': 4.5, 'memory_used_gb': 9.26468276977539}"
