epoch,loss,epoch_time,avg_batch_time,samples_per_second,communication_overhead_percent,gpu_memory_gb,system_metrics
24,0.10532828330993653,7.246739387512207,0.284520206451416,1724.9136931211249,7.75979648937638,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.3, 'memory_percent': 4.5, 'memory_used_gb': 8.658576965332031}"
25,0.10449040800333023,7.238089084625244,0.2843412685394287,1726.975152399246,8.345759310753046,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.1, 'memory_percent': 4.5, 'memory_used_gb': 8.65841293334961}"
26,0.10881580650806427,7.2580485343933105,0.2847897434234619,1722.2260144399622,8.292766317839384,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.3, 'memory_percent': 4.5, 'memory_used_gb': 8.658401489257812}"
27,0.10522387236356735,7.2563605308532715,0.28456506729125974,1722.6266455272353,8.438808588657023,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 8.658515930175781}"
28,0.10233108907938003,7.23874306678772,0.2845424938201904,1726.8191293253108,7.656283716790335,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 8.662593841552734}"
29,0.10231917262077332,7.255048036575317,0.2849591064453125,1722.938282004886,7.803829086112007,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 8.664848327636719}"
30,0.10039507269859314,7.269711971282959,0.28540611267089844,1719.462896106185,8.745578445752354,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 8.663593292236328}"
31,0.09469706326723099,7.5261406898498535,0.2960261631011963,1660.8778011362654,7.638592023738285,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.3, 'memory_percent': 4.5, 'memory_used_gb': 8.664501190185547}"
32,0.0960274288058281,7.287885427474976,0.2860646438598633,1715.17515257246,9.150621513324621,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.3, 'memory_percent': 4.5, 'memory_used_gb': 8.668209075927734}"
33,0.0929285478591919,7.265007257461548,0.2851089572906494,1720.5763954553297,8.935795183248512,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 8.666400909423828}"
34,0.09547888487577438,7.220606803894043,0.28442063331604006,1731.156444256015,6.961547718398169,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 8.665176391601562}"
35,0.09027285456657409,7.248414516448975,0.28494083404541015,1724.5150607258313,7.018457208468336,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 8.665653228759766}"
36,0.0872240000963211,7.2571516036987305,0.28476036071777344,1722.4388689398693,8.3622737533289,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 8.665672302246094}"
37,0.08670220345258713,7.246897459030151,0.28478636741638186,1724.8760687822494,7.566609941412808,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 8.666576385498047}"
38,0.08879570692777633,7.258665084838867,0.28547926902771,1722.0797286967654,7.6862631600528735,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 8.666149139404297}"
39,0.08414458364248276,7.26415228843689,0.28522673606872556,1720.778902157318,8.264459082324871,"{'allocated': 0.055065155029296875, 'reserved': 0.1328125, 'max_allocated': 0.09984111785888672}","{'cpu_percent': 4.2, 'memory_percent': 4.5, 'memory_used_gb': 8.664718627929688}"
