epoch,loss,epoch_time,avg_batch_time,samples_per_second,communication_overhead_percent,gpu_memory_gb,system_metrics
0,8.477229371362803,8.476104497909546,0.16607472361350545,2949.4681201919734,4.6001773383126885,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 3.0, 'memory_percent': 4.4, 'memory_used_gb': 8.6131591796875}"
1,5.137399498297244,7.228586673736572,0.145694620755254,3458.4907297067934,4.518957928663824,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.619060516357422}"
2,3.0423469251515916,7.230318784713745,0.14549500115063727,3457.6622061055878,4.258304239164129,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.633991241455078}"
3,2.2733977181570872,7.2310709953308105,0.14560655671723036,3457.3025235325167,3.3525432328754396,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.630565643310547}"
4,1.7383453408066107,7.2452311515808105,0.14584582679125727,3450.545534982047,5.281765538585081,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.620635986328125}"
5,1.2672864843387992,7.257658243179321,0.14629251616341726,3444.637259338405,5.364048436508581,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.61740493774414}"
6,0.791042870404769,7.241389036178589,0.14583407129560197,3452.3763155242586,5.196209499740665,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.3, 'memory_percent': 4.4, 'memory_used_gb': 8.61899185180664}"
7,0.4319911441024469,7.351714611053467,0.1478339214714206,3400.5672584749063,4.574618030609317,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.4, 'memory_percent': 4.4, 'memory_used_gb': 8.617908477783203}"
8,0.24902947885649546,7.228098154067993,0.14547297905902473,3458.724475943915,4.683226791575836,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.617496490478516}"
9,0.16841897079531026,7.23408055305481,0.14549802760688627,3455.8641995551175,4.6619677000664,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.618492126464844}"
10,0.13473766114638777,7.230156898498535,0.14557238014376894,3457.739624598143,4.804122080027523,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.1, 'memory_percent': 4.4, 'memory_used_gb': 8.618850708007812}"
11,0.12026366789122017,7.236628770828247,0.1453451915663116,3454.6472938860866,4.957647276394132,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.61960220336914}"
12,0.11174803561702067,7.228182077407837,0.14541906726603604,3458.684318168902,4.675808956932641,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.617256164550781}"
13,0.10320396310820872,7.261115312576294,0.14592558997017996,3442.9972426825193,4.274055836083747,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.616535186767578}"
14,0.10137297973340871,7.22902512550354,0.1456227886433504,3458.2809667933775,3.5310560754875215,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.3, 'memory_percent': 4.4, 'memory_used_gb': 8.62066650390625}"
15,0.09604991044925183,7.22025203704834,0.14525921977296166,3462.4830091416134,4.765854610675517,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.620628356933594}"
16,0.09732251538305867,7.23089599609375,0.1455099631328972,3457.3861957778695,4.388338561227825,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.619121551513672}"
17,0.08907791379154945,7.249000549316406,0.145635580529972,3448.751290597922,5.0760167215061145,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.619880676269531}"
18,0.0907919245715044,7.2233922481536865,0.1454426804367377,3460.977770712929,3.9231859415038417,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.618961334228516}"
19,0.08525837228006246,7.229538917541504,0.1454551852479273,3458.0351921670776,5.006431456055535,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.619937896728516}"
20,0.08176762397800173,7.234496831893921,0.1454484073483214,3455.665346314796,5.0422402241288555,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.620521545410156}"
21,0.07989454086945981,7.249114751815796,0.145724140867895,3448.6969589959754,5.154609917571666,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.621719360351562}"
22,0.0763704249901431,7.2256951332092285,0.14553062769831443,3459.8747302664665,3.851221995404706,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.621673583984375}"
23,0.07635249851309524,7.234922885894775,0.145626890416048,3455.461847249273,4.683276494815256,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.3, 'memory_percent': 4.4, 'memory_used_gb': 8.621456146240234}"
24,0.07514996644185513,7.221011161804199,0.14546389969027773,3462.1190079636503,4.336226294853583,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.619525909423828}"
25,0.07301555551132377,7.448694467544556,0.14732015862756845,3356.2928522481325,4.618428524942491,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.4, 'memory_percent': 4.4, 'memory_used_gb': 8.622161865234375}"
26,0.0693594939550575,7.232285737991333,0.14561669193968482,3456.7218312012383,4.928305367683804,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.62020492553711}"
27,0.06601621750362065,7.229278326034546,0.14575831257567115,3458.1598428668017,4.920545469654484,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.1, 'memory_percent': 4.4, 'memory_used_gb': 8.620292663574219}"
28,0.06406193112536353,7.219974756240845,0.1455747010756512,3462.61598468753,4.087269026303023,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.619087219238281}"
29,0.06254236476153743,7.225646018981934,0.14555826965643434,3459.8982477586696,4.867779793686807,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.3, 'memory_percent': 4.4, 'memory_used_gb': 8.620723724365234}"
30,0.05947386382185683,7.231136798858643,0.14555684401064503,3457.271061992076,4.499739301227841,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.619331359863281}"
31,0.05740944090850499,7.218985319137573,0.14553909399071518,3463.0905722615685,4.3694168682489085,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.626457214355469}"
32,0.05757815520070037,7.224067687988281,0.14542658961549096,3460.6541743190483,4.4693241369430705,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.630683898925781}"
33,0.055321303709429136,7.21653413772583,0.14545674713290468,3464.2668520485004,2.842296357508728,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.629962921142578}"
34,0.05232450852588731,7.221241235733032,0.14549029116727868,3462.0087023671126,4.689676323520611,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.634979248046875}"
35,0.04957551083394459,7.2314393520355225,0.14564504428785674,3457.1264146691547,4.761812146079284,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.4, 'memory_percent': 4.4, 'memory_used_gb': 8.634178161621094}"
36,0.049222398929449976,7.236697435379028,0.14585046865502183,3454.6145148723635,3.0340844224307575,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.1, 'memory_percent': 4.4, 'memory_used_gb': 8.635723114013672}"
37,0.046340205003412405,7.218851089477539,0.1453682500488904,3463.1549660916144,3.78806473243269,"{'allocated': 0.036638736724853516, 'reserved': 0.06640625, 'max_allocated': 0.05955028533935547}","{'cpu_percent': 4.2, 'memory_percent': 4.4, 'memory_used_gb': 8.636520385742188}"
