epoch,loss,epoch_time,avg_batch_time,samples_per_second,communication_overhead_percent,gpu_memory_gb,system_metrics
0,9.662181282043457,2.7330589294433594,0.10324761390686035,4573.6298860361085,11.863669021422671,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 3.8, 'memory_percent': 30.4, 'memory_used_gb': 8.742427825927734}"
1,8.27056604385376,2.0261123180389404,0.07779402732849121,6169.450670976948,4.120330772887394,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.7, 'memory_percent': 30.4, 'memory_used_gb': 8.744354248046875}"
2,6.862402992248535,2.0204288959503174,0.0781209659576416,6186.80520015062,5.420277812187408,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.6, 'memory_percent': 30.4, 'memory_used_gb': 8.743839263916016}"
3,5.494388389587402,2.0128517150878906,0.07761673927307129,6210.094815381962,6.224764980094731,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.7, 'memory_percent': 30.4, 'memory_used_gb': 8.743019104003906}"
4,4.339872093200683,2.021402359008789,0.07804197311401367,6183.825770406974,7.146554652782674,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.6, 'memory_percent': 30.4, 'memory_used_gb': 8.741130828857422}"
5,3.534585838317871,2.014702796936035,0.07750004768371582,6204.3890637418235,3.5696987766997594,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 5.5, 'memory_percent': 30.4, 'memory_used_gb': 8.744125366210938}"
6,2.986975660324097,2.0155954360961914,0.0777903938293457,6201.641349322571,5.207792597108516,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.7, 'memory_percent': 30.4, 'memory_used_gb': 8.740230560302734}"
7,2.552375946044922,2.0260372161865234,0.07806288719177246,6169.67936232086,6.714984415587228,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.7, 'memory_percent': 30.4, 'memory_used_gb': 8.741512298583984}"
8,2.2403348970413206,2.0195820331573486,0.0780467700958252,6189.399487010641,5.983738065493231,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.6, 'memory_percent': 30.4, 'memory_used_gb': 8.741901397705078}"
9,2.0094552850723266,2.01070499420166,0.07758953094482422,6216.724997474361,4.85522655614359,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.7, 'memory_percent': 30.4, 'memory_used_gb': 8.743682861328125}"
10,1.7953530025482178,2.022130250930786,0.07804473876953125,6181.599822388421,6.467565955839555,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.6, 'memory_percent': 30.4, 'memory_used_gb': 8.742034912109375}"
11,1.6125491571426391,2.025192975997925,0.07809728622436524,6172.251310441445,6.365304076407546,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.7, 'memory_percent': 30.4, 'memory_used_gb': 8.74258041381836}"
12,1.3879343175888061,2.0140552520751953,0.07774316787719726,6206.383855219732,5.162153900512823,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.6, 'memory_percent': 30.4, 'memory_used_gb': 8.741020202636719}"
13,1.2042336249351502,2.0195605754852295,0.07783917427062988,6189.465248892912,5.68363663413246,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.7, 'memory_percent': 30.4, 'memory_used_gb': 8.74325942993164}"
14,0.9948832821846009,2.01438570022583,0.0777649974822998,6205.365734376809,6.115257158719017,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.7, 'memory_percent': 30.4, 'memory_used_gb': 8.743598937988281}"
15,0.8352735877037049,2.0175158977508545,0.07778594970703125,6195.738042974093,4.923444749622974,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.7, 'memory_percent': 30.4, 'memory_used_gb': 8.744403839111328}"
16,0.6585791230201721,2.021089553833008,0.07795376777648926,6184.782844626394,6.360894585973605,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.7, 'memory_percent': 30.4, 'memory_used_gb': 8.758403778076172}"
17,0.5019994306564332,2.0195858478546143,0.07795979499816895,6189.3877961556445,5.119374162878107,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.7, 'memory_percent': 30.4, 'memory_used_gb': 8.739959716796875}"
18,0.41092002630233765,2.01709246635437,0.07767457008361817,6197.038662581547,6.534650384518624,"{'allocated': 0.025580406188964844, 'reserved': 0.04296875, 'max_allocated': 0.03670501708984375}","{'cpu_percent': 4.7, 'memory_percent': 30.4, 'memory_used_gb': 8.742523193359375}"
